time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,0.6944424029947652,2.178311996537601,24.519187677923693,0.2321353961103707,6.247371953596135,0.0,0.7338370519296117,2.4127552544147504,5.927210159035397,0.22298555884948035,0.01734417381806053,0.0,459.75402118760707,460.197951936976,460.40742774786617,459.2924691095067
3.660000000000003,0.7390284191661205,2.3267339552320934,24.872633541858992,0.24528025201680848,6.248549306060674,0.0,0.752276285050338,2.53567554688045,5.854239895622447,0.20985012355161098,0.023828528806203914,0.0,423.2689894061687,423.8267917000263,425.07539730972144,423.9977913112034
3.720000000000003,0.7847973746455934,2.4834219331338967,25.22440103114985,0.2575736937367523,6.249809211145102,0.0,0.7732119655232957,2.6882579662114208,5.870712857247027,0.19247643625122637,0.014634295544535884,0.0,453.3672732117331,452.62776089722644,455.21914825088044,453.8664050990882
3.780000000000003,0.8317654654414144,2.6492158325594275,25.576109651242437,0.26980782719771845,6.25037526145365,0.0,0.792313783444061,2.8391334742336043,5.852461535270144,0.22028012641434153,-0.003797351639030798,0.0,444.359870871506,442.84589889536574,443.01605482811266,445.33674501159334
3.840000000000003,0.8799717807570178,2.825087630977458,25.92959657685756,0.2834120396601598,6.249611281323254,0.0,0.8145702814934891,3.0243352856798245,5.929305564440071,0.2372335412147013,-0.044218191268027805,0.0,477.0248069672279,473.9274491056243,474.1081285725031,475.45623798543227
3.900000000000003,0.9294820600392827,3.011873965857599,26.286032931879166,0.29797058187487035,6.247232384388941,0.0,0.8359895091007332,3.202992156573527,5.951017284654129,0.25169688887920794,-0.03179645243335405,0.0,459.85702269972546,460.8393919898755,459.6733598676032,460.8746483043858
3.960000000000003,0.9802658479789499,3.2091965305752925,26.642257382228998,0.3133744441369295,6.244979372995816,0.0,0.8569695779405568,3.3755742856246465,5.922485616318621,0.2652490221160076,-0.05269307377446624,0.0,446.5544595977115,444.84539833486645,445.67292400426174,446.8451112790617
4.020000000000002,1.0322477381832296,3.416294592082404,26.99414622556502,0.329256466566207,6.242285886067684,0.0,0.8759815178048717,3.528833673798324,5.8069913583203006,0.2635824564144305,-0.03264263846987931,0.0,417.338374778747,419.08385979461633,417.27819270906366,417.2082748776984
4.080000000000001,1.0856020741661898,3.634341010469722,27.34348948213524,0.3449921627600352,6.240017616278008,0.0,0.9026663187120615,3.7405379072758733,5.836613575867696,0.25948619260736205,-0.050904246917832095,0.0,466.9561178881222,465.52835109998017,467.79019021515495,467.53655097407545
4.14,1.1405828357555243,3.8651923000201536,27.694019844417134,0.36087184496347824,6.236571549658731,0.0,0.9302976724661949,3.955615191991003,5.846613529780891,0.2733817285866063,-0.07554923189403931,0.0,464.68038943307454,462.741603363636,462.11467254661727,463.27618931034675
4.199999999999998,1.1971978855618635,4.10851281354186,28.04318066807552,0.37709840765373404,6.231674208566677,0.0,0.9572520592821785,4.156181559507368,5.7913090530375095,0.2638171006218304,-0.09793494909512687,0.0,444.5321869028274,442.68784214000755,444.91775279361394,444.2075254399514
4.259999999999997,1.2554698600548595,4.363770321379092,28.388073365484985,0.3928291482989188,6.2263283782457925,0.0,0.985586444625926,4.353439183077266,5.704513227586122,0.25869158282118704,-0.07559223290176702,0.0,434.1473235911726,436.0113865951914,435.16713990560163,434.8086167652011
4.319999999999996,1.3156890144119116,4.632175836078024,28.73028224389979,0.40779126124179754,6.221814582199659,0.0,1.022099131499547,4.594363394439367,5.70120865308482,0.2145361397878339,-0.0745154116908612,0.0,464.32184403276585,464.4021605861165,466.8948599599033,463.49319159935646
4.379999999999995,1.3781113731260748,4.914801320842702,29.071110371155378,0.4208414848040247,6.2172131975510965,0.0,1.0590115573775514,4.827211501149219,5.658815564239288,0.22285234925313274,-0.08143465545245104,0.0,453.85573920307684,453.2953595663978,454.8189967106754,455.5301737337676
4.439999999999993,1.4428473847348664,5.211684662935845,29.409517598015206,0.43427382601700604,6.2123092426064055,0.0,1.099249534875226,5.06961305948364,5.62039622504183,0.22583447307887483,-0.08233480901787367,0.0,457.2429905556682,457.1660494288286,458.3806193849966,458.66559904305507
4.499999999999992,1.5099296531309832,5.522389481484704,29.74355639933564,0.44753990209056926,6.207903701926259,0.0,1.1371736698829624,5.287955021626303,5.513642933132936,0.20940634054171134,-0.059834790926288794,0.0,435.3163105307803,437.19106283407496,437.40479263828047,436.0832193778296
4.559999999999991,1.5794921561950526,5.847147955412017,30.072750272389072,0.46047497749576927,6.204123703416345,0.0,1.181847531207085,5.537921314556829,5.458502213068275,0.22570702282039448,-0.07022709604646907,0.0,456.01557995252426,455.18163239651597,455.7308472040498,457.0764812296352
4.6199999999999894,1.6517762922475554,6.1869316207935325,30.398240410883655,0.4743171701284341,6.19966027959946,0.0,1.227943102716373,5.788831521552222,5.390163127600845,0.23916801645336472,-0.08438104363059207,0.0,454.07647218730716,452.93496493474606,453.54362616277643,454.6752067086844
4.679999999999988,1.727013192170712,6.542537428800233,30.72065852508684,0.48825578676014825,6.194669751258903,0.0,1.2803334833502735,6.065258998206584,5.35573142441264,0.21286273163943495,-0.08086864760951015,0.0,467.56266584945195,467.8310442315432,469.172658949366,467.1752672053739
4.739999999999987,1.80553318326226,6.915173393056123,31.041380779152814,0.5010454178730139,6.189256558416046,0.0,1.337367957194998,6.356301936822869,5.333548915486347,0.21374848947609754,-0.125498148703184,0.0,477.0436411606504,473.61518770759216,474.9328799430087,475.04244405590265
4.799999999999986,1.8876565740619407,7.305793699687636,31.361296353416314,0.5136714851868067,6.182336263985665,0.0,1.400653696902607,6.664613290657013,5.328598273564397,0.20282494503280965,-0.10031796363299347,0.0,483.5027273411997,485.3855478115242,484.6020470492425,483.81954920108814
4.859999999999984,1.973165801611973,7.712463504449276,31.676183313516887,0.5256290121965712,6.176562037739146,0.0,1.4500611901240288,6.891517297651106,5.167186617644771,0.19109253996993658,-0.08912512125544472,0.0,432.30394504597507,433.2381414456666,433.1475188011163,432.1993264979769
4.919999999999983,2.0619169510323427,8.1337627243451,31.982884739524966,0.5369356349113117,6.171002289892414,0.0,1.5086831047502087,7.152049609830035,5.055340011378779,0.18254645035130293,-0.10088356596584769,0.0,452.0356232998183,451.07959241603197,453.1824694754614,452.5285327974421
4.979999999999982,2.154435967165135,8.571516547138495,32.283999052069866,0.5486792822408946,6.165118590963056,0.0,1.575692485237341,7.4398467604292335,4.980579971803449,0.21387600886265376,-0.09294686214069675,0.0,467.4989551377782,468.1094121479342,466.1918750455271,468.6685508447857
5.0399999999999805,2.2504302688399602,9.023836689442382,32.575932347861524,0.5617484406068796,6.159959728447152,0.0,1.6244675902121783,7.6380452958779514,4.750465534108556,0.22471372047535468,-0.07480148659578031,0.0,411.0508488222966,412.6494586257958,411.5603830680081,412.5696723391295
